Label,area_0,area_1,area_2,area_3,area_4
Parasitized,117,11554.5,0,0,0
Parasitized,11.5,266,2,11352,0
Parasitized,0,15010,0,0,0
Parasitized,232.5,12483,0,0,0
Parasitized,101,12687.5,0,0,0
Parasitized,147,13961,0,0,0
Parasitized,211.5,12893.5,0,0,0
Parasitized,134.5,12044,0,0,0
Parasitized,134,14952.5,0,0,0
Parasitized,205,10179.5,0,0,0
Parasitized,79.5,11864,0,0,0
Parasitized,84,195,186,12968.5,0
Parasitized,37,103,11725.5,0,0
Parasitized,167,10747.5,0,0,0
Parasitized,109,14267.5,0,0,0
Parasitized,141,15928.5,0,0,0
Parasitized,132,15161.5,0,0,0
Parasitized,12798,0,0,0,0
Parasitized,108.5,13156,0,0,0
Parasitized,261.5,9223.5,0,0,0
Parasitized,59,28.5,16635,0,0
Parasitized,11194,0,0,0,0
Parasitized,139.5,13360,0,0,0
Parasitized,385,24.5,28.5,10312.5,0
Parasitized,216,48,11679,0,0
Parasitized,212.5,13462,0,0,0
Parasitized,232.5,104,11941,0,0
Parasitized,172,11899,0,0,0
Parasitized,57.5,52.5,148,12262.5,0
Parasitized,116,11534.5,0,0,0
Parasitized,68,83,16015,0,0
Parasitized,198,13425,0,0,0
Parasitized,22.5,303.5,12075,0,0
Parasitized,208.5,15621,0,0,0
Parasitized,184,15667.5,0,0,0
Parasitized,41,15678.5,0,0,0
Parasitized,10,139,55.5,12355.5,0
Parasitized,35,14.5,199,11962,0
Parasitized,2,249,16170,0,0
Parasitized,2,254,13054,0,0
Parasitized,68.5,288.5,9628.5,0,0
Parasitized,327.5,142.5,12048,0,0
Parasitized,27,138,8.5,17943.5,0
Parasitized,45,164.5,10028.5,0,0
Parasitized,176.5,10976,0,0,0
Parasitized,15729.5,0,0,0,0
Parasitized,902,12968.5,0,0,0
Parasitized,53,0,38,8049.5,0
Parasitized,489.5,10140.5,0,0,0
Parasitized,10,20,39,194,32
Parasitized,256,14196.5,0,0,0
Parasitized,56.5,12.5,225,10045.5,0
Parasitized,10,248,10263,0,0
Parasitized,7,149.5,10264,0,0
Parasitized,181,15007.5,0,0,0
Parasitized,7,14853.5,0,0,0
Parasitized,298,7992,0,0,0
Parasitized,9,4,7902,0,0
Parasitized,22.5,184.5,18.5,12451.5,0
Parasitized,8.5,48,9491,0,0
Parasitized,81,11660,0,0,0
Parasitized,133.5,75.5,11818.5,0,0
Parasitized,19,10694.5,0,0,0
Parasitized,8.5,9604,0,0,0
Parasitized,22,15787.5,0,0,0
Parasitized,133.5,14777,0,0,0
Parasitized,140,34.5,86,2,54
Parasitized,16.5,15119,0,0,0
Parasitized,10824.5,0,0,0,0
Parasitized,78,37.5,156,14761.5,0
Parasitized,192.5,16607,0,0,0
Parasitized,49,174,910,13969,0
Parasitized,195.5,15577.5,0,0,0
Parasitized,154.5,9810,0,0,0
Parasitized,17.5,0,47.5,2,2
Parasitized,219,8.5,18.5,73.5,10528
Parasitized,174.5,10762,0,0,0
Parasitized,160,15037.5,0,0,0
Parasitized,182.5,14,14503.5,0,0
Parasitized,2,44.5,145.5,14812,0
Parasitized,46,49,10654,0,0
Parasitized,298,6088,0,0,0
Parasitized,87.5,11868,0,0,0
Parasitized,67.5,13099.5,0,0,0
Parasitized,15,41.5,11715.5,0,0
Parasitized,15303,0,0,0,0
Parasitized,11838,0,0,0,0
Parasitized,35.5,61.5,13754,0,0
Parasitized,9308,0,0,0,0
Parasitized,13739.5,0,0,0,0
Parasitized,86.5,115,10347.5,0,0
Parasitized,115,14064,0,0,0
Parasitized,58,10864.5,0,0,0
Parasitized,35,99,17,4,10314.5
Parasitized,127,11131.5,0,0,0
Parasitized,69,12470,0,0,0
Parasitized,153.5,7900.5,0,0,0
Parasitized,149,17316,0,0,0
Parasitized,177.5,11924,0,0,0
Parasitized,76,4,6,11877.5,0
Parasitized,19,132,15562,0,0
Parasitized,14491,0,0,0,0
Parasitized,48.5,14162,0,0,0
Parasitized,158.5,11131.5,0,0,0
Parasitized,119,31.5,155.5,29.5,94.5
Parasitized,134.5,16236,0,0,0
Parasitized,116.5,14600,0,0,0
Parasitized,124,12303,0,0,0
Parasitized,190.5,11183,0,0,0
Parasitized,227.5,11972.5,0,0,0
Parasitized,75,13781,0,0,0
Parasitized,78.5,11791.5,0,0,0
Parasitized,139,12424,0,0,0
Parasitized,46,88,13194.5,0,0
Parasitized,120,17886.5,0,0,0
Parasitized,65.5,27,69,9978.5,0
Parasitized,211.5,9365,0,0,0
Parasitized,162,13843,0,0,0
Parasitized,107,11465,0,0,0
Parasitized,33.5,12960,0,0,0
Parasitized,7.5,52.5,14788,0,0
Parasitized,63.5,12546,0,0,0
Parasitized,111,15191.5,0,0,0
Parasitized,88,59.5,12223.5,0,0
Parasitized,43,2,11787,0,0
Parasitized,12424.5,0,0,0,0
Parasitized,118.5,13041,0,0,0
Parasitized,14,11808.5,0,0,0
Parasitized,19,12724,0,0,0
Parasitized,16.5,54,14459.5,0,0
Parasitized,131.5,13879,0,0,0
Parasitized,130,14417.5,0,0,0
Parasitized,102.5,30.5,256,10862,0
Parasitized,37,12682,0,0,0
Parasitized,61.5,12677,0,0,0
Parasitized,130,9897,0,0,0
Parasitized,27,11.5,13259,0,0
Parasitized,13387.5,0,0,0,0
Parasitized,23,16410.5,0,0,0
Parasitized,8.5,15154,0,0,0
Parasitized,128.5,11396,0,0,0
Parasitized,82.5,10251,0,0,0
Parasitized,31,63.5,20,55,11898
Parasitized,94,16.5,12726,0,0
Parasitized,89.5,10205,0,0,0
Parasitized,41.5,12.5,12641,0,0
Parasitized,52,13037.5,0,0,0
Parasitized,58.5,30,13714.5,0,0
Parasitized,5.5,65.5,92.5,74,85.5
Parasitized,50,48,15570.5,0,0
Parasitized,26,15416.5,0,0,0
Parasitized,31,0,10003.5,0,0
Parasitized,169.5,10943,0,0,0
Parasitized,29.5,113,13595,0,0
Parasitized,123.5,104.5,11507,0,0
Parasitized,142.5,156.5,6669.5,0,0
Parasitized,13168,0,0,0,0
Parasitized,57.5,13374,0,0,0
Parasitized,149.5,10490,0,0,0
Parasitized,27,13679.5,0,0,0
Parasitized,193.5,7950,0,0,0
Parasitized,23.5,7847,0,0,0
Parasitized,67.5,27.5,5.5,8651,0
Parasitized,83.5,91,9811.5,0,0
Parasitized,93,10028.5,0,0,0
Parasitized,29,9626.5,0,0,0
Parasitized,17.5,9841,0,0,0
Parasitized,15,30.5,9260,0,0
Parasitized,20,8.5,78.5,40,118.5
Parasitized,12.5,118.5,8115.5,0,0
Parasitized,97,8580.5,0,0,0
Parasitized,12.5,12118,0,0,0
Parasitized,116.5,11463,0,0,0
Parasitized,17,11822,0,0,0
Parasitized,19,21,8325.5,0,0
Parasitized,125,11837,0,0,0
Parasitized,56,145,5.5,37.5,7070
Parasitized,145.5,11545,0,0,0
Parasitized,41.5,416,8715,0,0
Parasitized,107.5,11238,0,0,0
Parasitized,142.5,28,10241,0,0
Parasitized,20,287.5,7716.5,0,0
Parasitized,83.5,29.5,7491.5,0,0
Parasitized,62.5,4,19,189,11556.5
Parasitized,10,11,228,83,11409
Parasitized,177.5,11742,0,0,0
Parasitized,50.5,49.5,235.5,12754.5,0
Parasitized,10528.5,0,0,0,0
Parasitized,8505.5,0,0,0,0
Parasitized,9,10,240,10653,0
Parasitized,8265.5,0,0,0,0
Parasitized,10,9688,0,0,0
Parasitized,185.5,7,9834,0,0
Parasitized,321,10694.5,0,0,0
Parasitized,4,19.5,0,7746,0
Parasitized,30,16,13.5,31,19
Parasitized,725.5,69.5,11320,0,0
Parasitized,248,10632,0,0,0
Parasitized,142.5,11162,0,0,0
Parasitized,218.5,12914,0,0,0
Parasitized,125,11103.5,0,0,0
Parasitized,49,180.5,562,16043,0
Parasitized,366.5,11470,0,0,0
Parasitized,16.5,206,11545.5,0,0
Parasitized,16,4,11209.5,0,0
Parasitized,125.5,147,12729.5,0,0
Parasitized,50,181.5,232.5,11238.5,0
Parasitized,155,205,13103.5,0,0
Parasitized,8239.5,0,0,0,0
Parasitized,119.5,16252.5,0,0,0
Parasitized,201.5,13381.5,0,0,0
Parasitized,144.5,99.5,13197,0,0
Parasitized,120,14666.5,0,0,0
Parasitized,14444.5,0,0,0,0
Parasitized,7,158.5,14588,0,0
Parasitized,144,11945,0,0,0
Parasitized,131.5,11531.5,0,0,0
Parasitized,123,14882.5,0,0,0
Parasitized,148,15415,0,0,0
Parasitized,10470.5,0,0,0,0
Parasitized,160,11207.5,0,0,0
Parasitized,117,14815,0,0,0
Parasitized,150.5,15087.5,0,0,0
Parasitized,24.5,65,31,12032.5,0
Parasitized,178.5,11857,0,0,0
Parasitized,30,142,11885.5,0,0
Parasitized,102,12352.5,0,0,0
Parasitized,105,12355.5,0,0,0
Parasitized,60,118.5,12788.5,0,0
Parasitized,75.5,24.5,11618.5,0,0
Parasitized,104.5,15228,0,0,0
Parasitized,33,12471.5,0,0,0
Parasitized,12284.5,0,0,0,0
Parasitized,124,10,103,10594,0
Parasitized,98.5,12731.5,0,0,0
Parasitized,244,10062,0,0,0
Parasitized,121.5,16407.5,0,0,0
Parasitized,93.5,14668.5,0,0,0
Parasitized,4983.5,12873,0,0,0
Parasitized,61.5,81.5,15,10685,0
Parasitized,11755.5,0,0,0,0
Parasitized,96.5,11521,0,0,0
Parasitized,95,42,11529,0,0
Parasitized,231,14799.5,0,0,0
Parasitized,1184.5,331.5,0,0,0
Parasitized,14531,0,0,0,0
Parasitized,428.5,12767,0,0,0
Parasitized,323.5,2,28,10260,0
Parasitized,262.5,23.5,84.5,929,242.5
Parasitized,4,445.5,2,2,8700
Parasitized,25.5,0,9,3,0
Parasitized,54,110.5,2438.5,0,0
Parasitized,0,330.5,3033.5,0,0
Parasitized,2,41,35,14,23
Parasitized,11,42,32.5,257,91.5
Parasitized,39,64,58.5,101,8
Parasitized,7,2,212.5,30.5,2
Parasitized,104.5,745,200.5,54,109
Parasitized,737,11956.5,0,0,0
Parasitized,240.5,31,15648,0,0
Parasitized,2,7,63,221,64
Parasitized,6.5,6,0,0.5,32
Parasitized,0,2,4,4,2
Parasitized,13,47,204,223,232.5
Parasitized,506,47,41,13415.5,0
Parasitized,0,0,28.5,4601.5,0
Parasitized,0.5,61.5,7,38,30.5
Parasitized,11,33,31,34,347
Parasitized,5.5,4,11775.5,0,0
Parasitized,337,14424.5,0,0,0
Parasitized,49.5,50,37,76,12.5
Parasitized,7,2,48.5,106,5.5
Parasitized,31.5,61.5,98.5,25,35.5
Parasitized,17.5,95,180.5,87,12137.5
Parasitized,152.5,57.5,7434,10647,0
Parasitized,49,148,19,12.5,78.5
Parasitized,175.5,534,0,3533,0
Parasitized,13,25,0,833.5,162
Parasitized,155,82,246,216.5,378
Parasitized,2,23.5,93.5,649,70.5
Parasitized,48,2,2,5.5,17
Parasitized,2,75.5,30,134.5,4
Parasitized,65.5,327.5,7,10,20
Parasitized,50,30.5,4,5.5,28
Parasitized,62.5,146.5,114.5,81.5,60
Parasitized,130.5,8,210.5,68,42.5
Parasitized,0,0,0,1.5,4.5
Parasitized,95.5,4,181,79.5,64
Parasitized,306.5,725,83.5,119.5,53
Parasitized,331.5,344.5,9.5,22.5,5.5
Parasitized,67.5,299,20,25.5,321.5
Parasitized,339,21.5,75,5.5,499
Parasitized,568,546.5,218,65,228
Parasitized,62.5,100,76.5,171,61
Parasitized,41,39,53,74,37.5
Parasitized,80.5,109.5,118,312.5,43
Parasitized,35,36.5,207.5,56.5,87
Parasitized,2,80.5,1451,70,26
Parasitized,4,4,35,1907,20
Parasitized,16.5,40,82,7,17.5
Parasitized,2,68.5,5.5,2,387
Parasitized,54.5,94,93.5,61,55
Parasitized,9.5,78.5,227.5,1249,184
Parasitized,41,12,26,27,61
Parasitized,58.5,2,2,341,43.5
Parasitized,54,16,28,342,53
Parasitized,302.5,305.5,12932.5,0,0
Parasitized,407,30,4,62.5,11
Parasitized,11,0,1687.5,0,0
Parasitized,22.5,29.5,51,76,2
Parasitized,77,103,159.5,175,166
Parasitized,25.5,67.5,65.5,98,38.5
Parasitized,174,16.5,3389.5,0,0
Parasitized,174.5,30.5,44.5,209.5,549
Parasitized,4,2,0,4,5.5
Parasitized,461,0,6169,12530,0
Parasitized,32,21,6635.5,10546,0
Parasitized,27,254.5,193.5,1053,197.5
Parasitized,136.5,2,242.5,13404,0
Parasitized,12.5,85.5,73.5,82,369
Parasitized,6,180.5,13,5.5,5.5
Parasitized,75,75,57,92.5,27
Parasitized,70.5,38.5,80.5,43.5,26
Parasitized,154,240.5,17545,0,0
Parasitized,251,13147,0,0,0
Parasitized,16.5,2,128.5,6748,0
Parasitized,10008.5,0,0,0,0
Parasitized,44.5,57.5,53,28,52.5
Parasitized,66,13.5,2,18.5,4
Parasitized,100.5,8513,0,0,0
Parasitized,14183.5,0,0,0,0
Parasitized,117,11.5,8,15557,0
Parasitized,258.5,12895,0,0,0
Parasitized,11601,0,0,0,0
Parasitized,0.5,425,0,28.5,0
Parasitized,56.5,9713.5,0,0,0
Parasitized,376,46.5,24,61,15.5
Parasitized,206,140.5,4432.5,9052.5,0
Parasitized,8,18.5,4,0,32.5
Parasitized,98,147,20,9.5,4
Parasitized,281.5,13179,0,0,0
Parasitized,152,3,0,6305.5,9414.5
Parasitized,304,10151.5,0,0,0
Parasitized,2,15,2,354,71.5
Parasitized,160.5,10497.5,0,0,0
Parasitized,22.5,11,5.5,0,24
Parasitized,3980.5,5964.5,0,0,0
Parasitized,557,12321,0,0,0
Parasitized,7,176.5,10,211.5,10513.5
Parasitized,80,194.5,121.5,506.5,14
Parasitized,44,3202.5,5720,0,0
Parasitized,20.5,4119.5,7441,0,0
Parasitized,151,12538,0,0,0
Parasitized,75,95.5,9993.5,0,0
Parasitized,11547.5,0,0,0,0
Parasitized,74,50.5,11122.5,0,0
Parasitized,131.5,11421.5,0,0,0
Parasitized,52.5,23.5,10409,0,0
Parasitized,135.5,11394,0,0,0
Parasitized,66.5,54.5,11837,0,0
Parasitized,4753.5,8153,0,0,0
Parasitized,167,13672,0,0,0
Parasitized,40.5,344.5,10692,0,0
Parasitized,105,60.5,12602,0,0
Parasitized,21,141,12468,0,0
Parasitized,105,9448,0,0,0
Parasitized,6980.5,0,0,0,0
Parasitized,46.5,9537.5,0,0,0
Parasitized,9529.5,0,0,0,0
Parasitized,111,9382,0,0,0
Parasitized,4,206.5,12,8.5,14512.5
Parasitized,10208.5,0,0,0,0
Parasitized,157,459.5,13917,0,0
Parasitized,161,12325,0,0,0
Parasitized,19,69,201.5,22.5,31
Parasitized,70,93,12570,0,0
Parasitized,16024,0,0,0,0
Parasitized,218,28.5,14318.5,0,0
Parasitized,344,12980.5,0,0,0
Parasitized,7,329,15882.5,0,0
Parasitized,236,14067,0,0,0
Parasitized,312.5,11725.5,0,0,0
Parasitized,278.5,10448.5,0,0,0
Parasitized,262,14092.5,0,0,0
Parasitized,143,10931.5,0,0,0
Parasitized,72,216.5,12057.5,0,0
Parasitized,190.5,11372.5,0,0,0
Parasitized,77.5,80,13923.5,0,0
Parasitized,141,313,171.5,12.5,10414.5
Parasitized,15.5,110.5,12628.5,0,0
Parasitized,275,13375.5,0,0,0
Parasitized,185.5,11900,0,0,0
Parasitized,156.5,16.5,60.5,12669,0
Parasitized,238,13818.5,0,0,0
Parasitized,205.5,102,13275.5,0,0
Parasitized,14,205.5,12224,0,0
Parasitized,119,82.5,15672.5,0,0
Parasitized,299.5,76,13157.5,0,0
Parasitized,128,177,44,11143,0
Parasitized,318.5,13224,0,0,0
Parasitized,22.5,210.5,11394.5,0,0
Parasitized,72,154.5,13161,0,0
Parasitized,130.5,110.5,14254,0,0
Parasitized,73.5,66,10175.5,0,0
Parasitized,15,238.5,10384,0,0
Parasitized,282.5,12831.5,0,0,0
Parasitized,18.5,50.5,19,306,53.5
Parasitized,372,12098,0,0,0
Parasitized,127.5,28,10399.5,0,0
Parasitized,2342.5,0,0,0,0
Parasitized,11,10,5.5,2,4
Parasitized,4.5,9.5,2.5,0,5
Parasitized,0,156,0,2.5,8410
Parasitized,5.5,2,61,29.5,191
Parasitized,34,118,100,50.5,59
Parasitized,71,63,219.5,5.5,272
Parasitized,492.5,0,8.5,2635,10856
Parasitized,986.5,9.5,5596,9412,0
Parasitized,5327,7829.5,0,0,0
Parasitized,198,2908.5,8603,0,0
Parasitized,5.5,2110,0,0,0
Parasitized,2,227,0.5,3104,0
Parasitized,225,8377,11737,0,0
Parasitized,55,382,8624,10696.5,0
Parasitized,224,4,6231.5,11859.5,0
Parasitized,12,94.5,10,66,105
Parasitized,53,95,8317.5,4,12107
Parasitized,101,1056.5,10381,0,0
Parasitized,212.5,56.5,8.5,0,10.5
Parasitized,10,167,284,78.5,50.5
Parasitized,112.5,0,1876,0,0
Parasitized,64.5,6371.5,15,10249.5,0
Parasitized,0,3,9.5,4.5,0
Parasitized,7389.5,10465.5,0,0,0
Parasitized,3.5,2,6,25.5,848.5
Parasitized,17.5,34,754,2,89.5
Parasitized,5955.5,9173,0,0,0
Parasitized,14,8,5.5,136.5,0
Parasitized,1,0.5,60.5,28,2
Parasitized,404,32,392.5,42,5.5
Parasitized,0,0.5,8,0.5,3
Parasitized,459,1374,7020,10711,0
Parasitized,17.5,43.5,2,673,95
Parasitized,682.5,4810,200,8100,0
Parasitized,323.5,9.5,1,0.5,11
Parasitized,44,4.5,0,0,0
Parasitized,216.5,5.5,7474.5,10934.5,0
Parasitized,1,11360,0,0,0
Parasitized,214,10868,0,0,0
Parasitized,212,11877,0,0,0
Parasitized,186.5,134.5,10270.5,0,0
Parasitized,13868,0,0,0,0
Parasitized,2,381.5,8217.5,0,0
Parasitized,98.5,5.5,51,29,282
Parasitized,11.5,0,1880.5,2,0
Parasitized,9749,0,0,0,0
Parasitized,157.5,10565,0,0,0
Parasitized,35.5,13.5,48,9922,0
Parasitized,75,21,9494.5,0,0
Parasitized,13215.5,0,0,0,0
Parasitized,213.5,13226.5,0,0,0
Parasitized,9452.5,0,0,0,0
Parasitized,240,15994,0,0,0
Parasitized,12.5,130.5,12397.5,0,0
Parasitized,294,11204.5,0,0,0
Parasitized,351,12445,0,0,0
Parasitized,230,12586,0,0,0
Parasitized,221,13643.5,0,0,0
Parasitized,10056,0,0,0,0
Parasitized,204,14225.5,0,0,0
Parasitized,58,99.5,189,14156,0
Parasitized,13873,0,0,0,0
Parasitized,233.5,205.5,12032.5,0,0
Parasitized,258.5,8177,0,0,0
Parasitized,224.5,12451.5,0,0,0
Parasitized,114.5,2,7864,0,0
Parasitized,26,253,8325.5,0,0
Parasitized,73.5,171,11594.5,0,0
Parasitized,13.5,105,7,126,248
Parasitized,2,169.5,34.5,12302,0
Parasitized,278.5,13864.5,0,0,0
Parasitized,118.5,127.5,12621.5,0,0
Parasitized,183,13100,0,0,0
Parasitized,11410,0,0,0,0
Parasitized,305,8210.5,0,0,0
Parasitized,16248.5,0,0,0,0
Parasitized,208,13666,0,0,0
Parasitized,306.5,11469.5,0,0,0
Parasitized,154.5,10247.5,0,0,0
Parasitized,290.5,13976,0,0,0
Parasitized,4,214.5,13119,0,0
Parasitized,168.5,12384,0,0,0
Parasitized,12222,0,0,0,0
Parasitized,46.5,118.5,9937.5,0,0
Parasitized,11076,0,0,0,0
Parasitized,240,7,163,13494.5,0
Parasitized,24,125,10483,0,0
Parasitized,66,12901.5,0,0,0
Parasitized,27,161,12753.5,0,0
Parasitized,172,11969,0,0,0
Parasitized,97.5,11661.5,0,0,0
Parasitized,9.5,9661,0,0,0
Parasitized,166.5,13121.5,0,0,0
Parasitized,115.5,13060,0,0,0
Parasitized,146,33,12213.5,0,0
Parasitized,552.5,9334,0,0,0
Parasitized,232,12233.5,0,0,0
Parasitized,13881,0,0,0,0
Parasitized,143,12089,0,0,0
Parasitized,14,9047,0,0,0
Parasitized,64,32,52,158.5,11499.5
Parasitized,51,156.5,68,80.5,2
Parasitized,7228,0,0,0,0
Parasitized,110.5,12627.5,0,0,0
Parasitized,104,11173.5,0,0,0
Parasitized,8433.5,0,0,0,0
Parasitized,11283,0,0,0,0
Parasitized,177.5,10903,0,0,0
Parasitized,227.5,9788,0,0,0
Parasitized,220.5,11415,0,0,0
Parasitized,125.5,11685,0,0,0
Parasitized,94.5,13458,0,0,0
Parasitized,119,10061,0,0,0
Parasitized,5.5,241.5,10002.5,0,0
Parasitized,230,12420.5,0,0,0
Parasitized,12629.5,0,0,0,0
Parasitized,163.5,14464.5,0,0,0
Parasitized,184.5,7,12897,0,0
Parasitized,163.5,10,14498.5,0,0
Parasitized,176,14694,0,0,0
Parasitized,154.5,10753.5,0,0,0
Parasitized,194.5,13371.5,0,0,0
Parasitized,7,135.5,11495,0,0
Parasitized,166,13050.5,0,0,0
Parasitized,28.5,172,30,13363,0
Parasitized,149.5,11065,0,0,0
Parasitized,153.5,12709.5,0,0,0
Parasitized,55,189,10191,0,0
Parasitized,182,13733,0,0,0
Parasitized,143,13684.5,0,0,0
Parasitized,115.5,13502.5,0,0,0
Parasitized,145.5,674,11109,0,0
Parasitized,9890,0,0,0,0
Parasitized,10820,0,0,0,0
Parasitized,9031,0,0,0,0
Parasitized,102.5,10318,0,0,0
Parasitized,143,12068,0,0,0
Parasitized,50,20.5,368,196,9797.5
Parasitized,10873,0,0,0,0
Parasitized,138,105.5,15014.5,0,0
Parasitized,141,4,23.5,854,0
Parasitized,145,12598.5,0,0,0
Parasitized,118,13689.5,0,0,0
Parasitized,112.5,11092.5,0,0,0
Parasitized,125,14094.5,0,0,0
Parasitized,10340,0,0,0,0
Parasitized,23.5,30,49,223,36.5
Parasitized,171,12.5,12188,0,0
Parasitized,137.5,13031.5,0,0,0
Parasitized,113.5,14044,0,0,0
Parasitized,139,14322.5,0,0,0
Parasitized,114.5,11641.5,0,0,0
Parasitized,139.5,10658,0,0,0
Parasitized,105,41.5,12181,0,0
Parasitized,9637,0,0,0,0
Parasitized,118,11687.5,0,0,0
Parasitized,270.5,12561.5,0,0,0
Parasitized,106,14658.5,0,0,0
Parasitized,13541.5,0,0,0,0
Parasitized,5.5,124,9904,0,0
Parasitized,119.5,11158.5,0,0,0
Parasitized,27.5,70.5,737,27.5,28.5
Parasitized,7914.5,0,0,0,0
Parasitized,12075.5,0,0,0,0
Parasitized,145.5,8323,0,0,0
Parasitized,43.5,11.5,39.5,34.5,14391.5
Parasitized,36,65,12.5,10,29
Parasitized,4,2520,0,0,0
Parasitized,9611.5,0,0,0,0
Parasitized,26,11,133.5,10236,0
Parasitized,194,11862.5,0,0,0
Parasitized,238,122,12295.5,0,0
Parasitized,34,12248,0,0,0
Parasitized,178.5,11854.5,0,0,0
Parasitized,74.5,13657.5,0,0,0
Parasitized,133.5,10419,0,0,0
Parasitized,83.5,291.5,9542.5,0,0
Parasitized,173.5,14897.5,0,0,0
Parasitized,130.5,12128,0,0,0
Parasitized,164,11850,0,0,0
Parasitized,97.5,13222.5,0,0,0
Parasitized,9,86.5,254,464.5,13852.5
Parasitized,213,16,64.5,13082,0
Parasitized,111,13039,0,0,0
Parasitized,63.5,68.5,12628.5,0,0
Parasitized,8.5,224,9979,0,0
Parasitized,147.5,13024,0,0,0
Parasitized,154,11069.5,0,0,0
Parasitized,29.5,182,11130.5,0,0
Parasitized,132.5,8644,0,0,0
Parasitized,77.5,113,10078,0,0
Parasitized,124,13079,0,0,0
Parasitized,122.5,11690,0,0,0
Parasitized,142,12036,0,0,0
Parasitized,9003.5,0,0,0,0
Parasitized,234.5,11401.5,0,0,0
Parasitized,131.5,10115,0,0,0
Parasitized,133,11420.5,0,0,0
Parasitized,24,178.5,14191,0,0
Parasitized,2,3934,10570,0,0
Parasitized,5.5,0.5,420.5,3659,9692
Parasitized,7523,0,0,0,0
Parasitized,113.5,169,11650,0,0
Parasitized,104,211,2,7,10
Parasitized,11.5,146.5,9868.5,0,0
Parasitized,16,36,266,8.5,40
Parasitized,10938,0,0,0,0
Parasitized,161,6804.5,0,0,0
Parasitized,88,37,2,208,7844
Parasitized,7,31,8821,0,0
Parasitized,172.5,13018,0,0,0
Parasitized,10502.5,0,0,0,0
Parasitized,16.5,45.5,5287,10289,0
Parasitized,265.5,10231.5,0,0,0
Parasitized,65,4950,7625.5,0,0
Parasitized,131.5,10298,0,0,0
Parasitized,234,12344,0,0,0
Parasitized,256.5,9051,0,0,0
Parasitized,303.5,9145,0,0,0
Parasitized,7.5,11.5,22.5,38,6
Parasitized,5940.5,0,0,0,0
Parasitized,8.5,6.5,1827.5,6029.5,0
Parasitized,9624.5,0,0,0,0
Parasitized,186.5,18.5,30,45,6433.5
Parasitized,2615.5,6516.5,0,0,0
Parasitized,7059.5,0,0,0,0
Parasitized,41,65.5,194.5,476,2
Parasitized,187,8868,0,0,0
Parasitized,1,9900.5,0,0,0
Parasitized,22.5,11.5,92.5,12580.5,0
Parasitized,47,667,45,4,43.5
Parasitized,52,114,10,51.5,12913.5
Parasitized,9677.5,0,0,0,0
Parasitized,174,91.5,43.5,12814,0
Parasitized,186,12390.5,0,0,0
Parasitized,10,148,12428.5,0,0
Parasitized,38,10755,0,0,0
Parasitized,101.5,8703,0,0,0
Parasitized,7796,0,0,0,0
Parasitized,6128.5,0,0,0,0
Parasitized,15.5,163,13487.5,0,0
Parasitized,25.5,13409,0,0,0
Parasitized,116,13670,0,0,0
Parasitized,286.5,25.5,42,12857,0
Parasitized,108.5,13.5,11396,0,0
Parasitized,44.5,77,11294.5,0,0
Parasitized,152,11502.5,0,0,0
Parasitized,85.5,45,10564,0,0
Parasitized,46.5,11839.5,0,0,0
Parasitized,8666.5,0,0,0,0
Parasitized,22.5,122,8760,0,0
Parasitized,103,8702.5,0,0,0
Parasitized,7460.5,91,0,0,0
Parasitized,9732.5,0,0,0,0
Parasitized,215.5,166.5,7606,0,0
Parasitized,7,95.5,9672,0,0
Parasitized,186,13343,0,0,0
Parasitized,182,23,9033.5,0,0
Parasitized,28.5,17.5,88.5,11175.5,0
Parasitized,59.5,124.5,8313.5,0,0
Parasitized,210.5,8947,0,0,0
Parasitized,169.5,22.5,10434,0,0
Parasitized,17.5,12.5,8.5,21,9483
Parasitized,112.5,14,10704,0,0
Parasitized,127.5,9991.5,0,0,0
Parasitized,7940.5,0,0,0,0
Parasitized,9141.5,0,0,0,0
Parasitized,51.5,20,12450.5,0,0
Parasitized,204.5,12389.5,0,0,0
Parasitized,154.5,10436.5,0,0,0
Parasitized,14,56.5,52,12242.5,0
Parasitized,274,9574.5,0,0,0
Parasitized,9946,0,0,0,0
Parasitized,66,10418.5,0,0,0
Parasitized,142,12149.5,0,0,0
Parasitized,170,11910.5,0,0,0
Parasitized,166.5,13086,0,0,0
Parasitized,113.5,11818.5,0,0,0
Parasitized,133,9892,0,0,0
Parasitized,7638.5,0,0,0,0
Parasitized,8251,0,0,0,0
Parasitized,7897.5,0,0,0,0
Parasitized,285,6390.5,0,0,0
Parasitized,121,8623.5,0,0,0
Parasitized,146,9585.5,0,0,0
Parasitized,12540,0,0,0,0
Parasitized,298,7998,0,0,0
Parasitized,204,13696.5,0,0,0
Parasitized,155.5,11607,0,0,0
Parasitized,99.5,7474,0,0,0
Parasitized,119,8318.5,0,0,0
Parasitized,112.5,13112.5,0,0,0
Parasitized,112,4,11139.5,0,0
Parasitized,10331.5,0,0,0,0
Parasitized,32,7784,0,0,0
Parasitized,128.5,11595,0,0,0
Parasitized,52,31,15450,0,0
Parasitized,7123,0,0,0,0
Parasitized,77,12005.5,0,0,0
Parasitized,97.5,11942.5,0,0,0
Parasitized,31,3609,0,0,0
Parasitized,160.5,10868,0,0,0
Parasitized,78.5,75,9580.5,0,0
Parasitized,183.5,14769.5,0,0,0
Parasitized,110.5,12981,0,0,0
Parasitized,287.5,14655.5,0,0,0
